name,emotion,chinese
G00014/G00014_12/G00014_12_19/G00014_12_19_037,neutral,我这，[over/]你说[interrupted][/over]。
G00014/G00014_14/G00014_14_19/G00014_14_19_033,neutral,嗯，反正就还行吧。[over/]呃就是[interrupted][/over]。
G00014/G00014_14/G00014_14_19/G00014_14_19_014,neutral,我刚买的呀。
G00014/G00014_14/G00014_14_19/G00014_14_19_035,neutral,对啊，就北运河那边儿。我想的是，因为你现在你也有两年了，你要是想在五环之内买，你不是你之前一直想去朝悦那边儿吗？[over/]我觉得[/over]你再交个七八个月，你都能去朝悦那边儿买了。
G00014/G00014_14/G00014_14_19/G00014_14_19_022,neutral,这不得配合国家工作嘛。
G00014/G00014_14/G00014_14_19/G00014_14_19_004,surprised,但是，你知道他现在有个新政策，你不是，你社保已经交了有两年多？
G00014/G00014_14/G00014_14_19/G00014_14_19_039,neutral,[over/]晚上呗[/over][laughing]？
G00014/G00014_14/G00014_14_19/G00014_14_19_031,neutral,啊，这这不是。啊，张老师就比较低调而已[laughing]。
G00014/G00014_14/G00014_14_19/G00014_14_19_012,neutral,两年就能买了。
G00014/G00014_14/G00014_14_19/G00014_14_19_029,fearful,[over/]没有没有[/over]，就还[over/]是[interrupted][/over]。
G00014/G00014_14/G00014_14_19/G00014_14_19_020,neutral,[over/]就[/over]刚买的嘛。不是有有政策嘛，不得响应国家号召，你跟着国家走嘛，这不是得。
G00014/G00014_14/G00014_14_19/G00014_14_19_008,surprised,你不知道啊，九月份，就是上上个月，刚出台的新政策。两年之内，你要是交了两年社保的话，五环之外可以买房。[over/]然后[/over][interrupted]。
G00014/G00014_14/G00014_14_19/G00014_14_19_018,neutral,[over/]对[/over]啊，五环外嘛。
G00014/G00014_14/G00014_14_19/G00014_14_19_010,neutral,北京啊，当然了。如果是三年的话，五环之内都可以买了。
G00014/G00014_14/G00014_14_19/G00014_14_19_016,neutral,我刚买的呀。
G00014/G00014_14/G00014_14_19/G00014_14_19_002,neutral,哎呀，好像也还行吧。就反正五环之外的，也没有涨多少，但是五环内的，就好像又涨了点儿，[over/]这两[/over]天。
G00014/G00014_14/G00014_14_19/G00014_14_19_037,happy,[over/]对[/over]呀，是不是得请我吃顿饭啊？
G00014/G00014_14/G00014_14_19/G00014_14_19_024,surprised,这不是积极分子嘛，我[over/]从小就是[/over]积极分子啊。啊[over/]，那时候就是[/over]入党[over/]积极分子[/over]。
G00014/G00014_14/G00014_14_19/G00014_14_19_006,surprised,对呀，现在你能买房了呀。
G00014/G00014_14/G00014_14_18/G00014_14_18_036,neutral,妈呀，我都不知道这个政[over/]策[/over]。
G00014/G00014_14/G00014_14_18/G00014_14_18_038,neutral,唠到饭上了，[over/]是吧[/over]？
G00014/G00014_14/G00014_14_18/G00014_14_18_030,neutral,[over/]那你[/over]之前怎么没透露过呀？
G00014/G00014_14/G00014_14_18/G00014_14_18_040,angry,行行行，没问题。
G00014/G00014_14/G00014_14_18/G00014_14_18_032,neutral,[over/]谢谢你了[laughing][/over]，我真的是没想到。
G00014/G00014_14/G00014_14_18/G00014_14_18_034,surprised,[over/]啊，你在哪儿[/over]买的？通州那边儿？
G00014/G00014_14/G00014_14_18/G00014_14_18_026,surprised,隐形富豪是不[over/]是啊[interrupted][/over]？
G00014/G00014_14/G00014_14_18/G00014_14_18_028,surprised,你太[over/]狠了[/over]。
G00014/G00014_14/G00014_14_18/G00014_14_18_001,neutral,哎，最近房价又涨了。
G00014/G00014_14/G00014_14_18/G00014_14_18_019,surprised,我去，你啥时候买的[over/]呀[/over]？
G00014/G00014_14/G00014_14_18/G00014_14_18_009,surprised,[over/]北京[/over]啊？
G00014/G00014_14/G00014_14_18/G00014_14_18_023,surprised,哇，你，国家给你钱啊。
G00014/G00014_14/G00014_14_18/G00014_14_18_003,neutral,[over/]是[/over]，确实。
G00014/G00014_14/G00014_14_18/G00014_14_18_011,surprised,不是，不是五年之后才能买房吗？
G00014/G00014_14/G00014_14_18/G00014_14_18_021,surprised,哇，没看出[over/]来呀[/over]，你居然在北京还买房儿了？
G00014/G00014_14/G00014_14_18/G00014_14_18_017,happy,你在北京买房[over/]了[/over]？
G00014/G00014_14/G00014_14_18/G00014_14_18_013,surprised,你咋知道的呀？
G00014/G00014_14/G00014_14_18/G00014_14_18_015,surprised,你说，等会儿你说什么？
G00014/G00014_14/G00014_14_18/G00014_14_18_005,neutral,两年多了。
G00014/G00014_58/G00014_58_19/G00014_58_19_016,angry,但是你最近那些表现，你真的[interrupted]。
G00014/G00014_58/G00014_58_19/G00014_58_19_022,neutral,[over/]我相信你[/over]，我相信你。我要不然我周末，我带你去看一下心理医生。
G00014/G00014_58/G00014_58_19/G00014_58_19_013,disgusted,你就不能积极一点儿吗？你别像现在这个样子，行不行啊？你现在这个样子，你真的让我。唉呀，你自信一点儿，好不好？你不要想太多了。
G00014/G00014_58/G00014_58_19/G00014_58_19_020,neutral,要不然[interrupted]。
G00014/G00014_58/G00014_58_19/G00014_58_19_005,surprised,[over/]是不是[/over]你想多了呀？
G00014/G00014_58/G00014_58_19/G00014_58_19_002,surprised,怎么不一样？
G00014/G00014_58/G00014_58_19/G00014_58_19_011,angry,是不是你自己做了什么事儿啊？
G00014/G00014_58/G00014_58_19/G00014_58_19_018,angry,你没发现，你最近很焦躁吗？而且你总是胡思乱想，你有的时候，你跟我说的一些话，我都感觉，它真的发生了没有？
G00014/G00014_58/G00014_58_18/G00014_58_18_012,angry,我没有，我能做什么呀？我也想知道，他们为什么这么对我？
G00014/G00014_58/G00014_58_18/G00014_58_18_017,surprised,我什么表现了？我怎么了？
G00014/G00014_58/G00014_58_18/G00014_58_18_009,surprised,但我不知道我做错了什么呀？我什么也没干啊？
G00014/G00014_58/G00014_58_18/G00014_58_18_015,sad,但是，我觉得我没有错啊。那你为什么？你是我朋友吧，你为什么不帮着我说话呀？
G00014/G00014_58/G00014_58_18/G00014_58_18_021,surprised,你是不是不相信我，你觉得我在[over/]编谎话给你[/over]？
G00014/G00014_58/G00014_58_18/G00014_58_18_023,angry,你就是不相信我。
G00014/G00014_58/G00014_58_18/G00014_58_18_019,surprised,你不相信我？
G00014/G00014_58/G00014_58_18/G00014_58_18_010,sad,不知道为什么他们这么对我？我还不敢跟老师说。
G00014/G00014_58/G00014_58_18/G00014_58_18_001,angry,最近不知道怎么了？感觉班上同学对我的态度跟之前不一样了。
G00014/G00014_58/G00014_58_18/G00014_58_18_004,sad,我感觉他们[over/]好像在[interrupted][/over]。
G00014/G00014_58/G00014_58_18/G00014_58_18_007,sad,然后前段时间，我凳子上还被人涂了胶水。
G00014/G00014_58/G00014_58_18/G00014_58_18_014,angry,你为什么要把错推到我身上啊？
G00014/G00014_58/G00014_58_18/G00014_58_18_006,angry,没有。然后他们男生看到我的时候，就有的时候，他们会碰到我，然后碰完之后，就好像碰到了什么病毒似的，非得要去洗个手。
G00014/G00014_58/G00014_58_18/G00014_58_18_003,neutral,就，他们会在我背后，说一些不是我听不见的话。然后看着我，就一直对我笑，就还不是那种特别和善的笑，你懂吗？
G00014/G00014_09/G00014_09_19/G00014_09_19_007,happy,我因为，我之前已经，我跑过三四趟了，就然后那个之前应该是，呃张姐她在管这个事儿。
G00014/G00014_09/G00014_09_19/G00014_09_19_013,happy,[over/]没问题，我[/over]明天我再过过呃过来一趟。[over/]太[/over]感谢太太感谢你了。
G00014/G00014_09/G00014_09_19/G00014_09_19_011,happy,啊，[over/]太好了[/over]。
G00014/G00014_09/G00014_09_19/G00014_09_19_001,fearful,哎，你好。就是我上次我审批的那个贷款，就咱这边儿是怎么说的？要什么时候才能批下来啊？
G00014/G00014_09/G00014_09_19/G00014_09_19_005,surprised,真的[over/]吗[/over]？
G00014/G00014_09/G00014_09_19/G00014_09_19_015,happy,[over/]哎，你们[/over]帮了我大忙了真是，太感谢。 
G00014/G00014_09/G00014_09_19/G00014_09_19_008,neutral,因为她跟我说，就我们那个就公司，之前财务出过一些状况，就所以说她们，她们说我们这个项目不太好批下来。
G00014/G00014_09/G00014_09_19/G00014_09_19_003,neutral,啊，那个呃，张志忠。[over/]然[/over]后，呃北京人和呃传媒有限公司。
G00014/G00014_09/G00014_09_18/G00014_09_18_014,happy,没关系没关系，能帮到你，我们也很[over/]开心[/over]。
G00014/G00014_09/G00014_09_18/G00014_09_18_009,happy,噢，我[over/]明白[/over]。张姐是我师[over/]傅[/over]，她今天特意跟我交代了一下。然后你前两天不是一直都[over/]在来[/over]嘛，她跟我说，今天可能你还会来。
G00014/G00014_09/G00014_09_18/G00014_09_18_010,neutral,然后让我把这个情况呢，跟你再说一下。放心吧，已经审批下来了。但是该有的流程，我们还是要走，所以说大概啊，明天你能收到短信。
G00014/G00014_09/G00014_09_18/G00014_09_18_002,neutral,噢，那个，你把你姓名告诉我一下，还有公司的名字。
G00014/G00014_09/G00014_09_18/G00014_09_18_004,angry,哦，你这个正在走程序呢，如果快[over/]的[/over]话，应该明天能下来吧。然后[over/]你[/over]不行的话，明天你再来看一下。[over/]这[/over]个，呃大概率，是可以审批下来的。
G00014/G00014_09/G00014_09_18/G00014_09_18_006,neutral,[over/]真[/over]的真的。
G00014/G00014_09/G00014_09_18/G00014_09_18_012,disgusted,[over/]然后[/over]，对，明天你就可能要再跑过来一趟，然后[over/]再办理一下[/over]手续。
G00010/G00010_37/G00010_37_08/G00010_37_08_030,neutral,所以我就觉得，啊，你比如说树叶，它最美的时候就是发黄的时候，我觉得啊。
G00010/G00010_37/G00010_37_08/G00010_37_08_005,neutral,秋天？为什么呢？
G00010/G00010_37/G00010_37_08/G00010_37_08_022,neutral,嗯，我就喜欢这种萧瑟感。
G00010/G00010_37/G00010_37_08/G00010_37_08_024,angry,就是，你知道吧？呃，所有生命在慢慢的快要走向终点的时候，[over/]那[/over]是它们最美的时候我觉得。
G00010/G00010_37/G00010_37_08/G00010_37_08_027,disgusted,嗯，所以我是更喜欢一个东西，它开始慢慢的能看出它的本质，因为它的本质就是最后就是，就是灭亡。
G00010/G00010_37/G00010_37_08/G00010_37_08_025,neutral,就比如说你说电影嘛，到最[over/]后[/over]也是结局的时候，最让你印象深刻的嘛，不是电影开头的时候是吧？
G00010/G00010_37/G00010_37_08/G00010_37_08_033,sad,[over/]悲[/over]观忧郁，对。
G00010/G00010_37/G00010_37_08/G00010_37_08_001,neutral,你你你你，你喜欢什么[over/]季节[/over]？
G00010/G00010_37/G00010_37_08/G00010_37_08_028,angry,[over/]所有东西[/over]的本质就是灭亡。
G00010/G00010_37/G00010_37_08/G00010_37_08_011,sad,[over/]有没有可能[/over]，那如果是，不是在北京，不是在北方的话，冬天可能没那么冷。
G00010/G00010_37/G00010_37_08/G00010_37_08_031,sad,可能有有人觉得它绿的时候是[over/]最好看[/over]，嗯，可能性格就这样，比较忧郁吧。
G00010/G00010_37/G00010_37_08/G00010_37_08_020,happy,哦，是这样，我最喜欢秋天。
G00010/G00010_37/G00010_37_08/G00010_37_08_007,surprised,啊，冬天？
G00010/G00010_37/G00010_37_08/G00010_37_08_015,neutral,那春天跟秋天你更喜欢哪个？
G00010/G00010_37/G00010_37_05/G00010_37_05_006,disgusted,因为[over/]夏[/over]天蚊子多。
G00010/G00010_37/G00010_37_05/G00010_37_05_019,happy,然后[over/]春天[/over]就是有一种，像早上起来那种太阳刚升起的那种，嗯，朝气感。
G00010/G00010_37/G00010_37_05/G00010_37_05_012,sad,那也挺冷的，我[over/]之前[/over]，我之前在广西待过。
G00010/G00010_37/G00010_37_05/G00010_37_05_002,happy,[over/]我[/over]最喜[over/]欢[/over]春天。
G00010/G00010_37/G00010_37_05/G00010_37_05_023,neutral,[laughing]就，[over/]就[/over]喜欢这种。
G00010/G00010_37/G00010_37_05/G00010_37_05_008,neutral,冬天[over/]太冷了[/over]。
G00010/G00010_37/G00010_37_05/G00010_37_05_004,neutral,或者秋天。
G00010/G00010_37/G00010_37_05/G00010_37_05_018,neutral,因为秋天有一种凋零的萧凉感[laughing]。
G00010/G00010_37/G00010_37_05/G00010_37_05_013,neutral,就是那边儿冬天也冷，而且南方的冷还跟北方不一样，北方至少有暖气吧。
G00010/G00010_37/G00010_37_05/G00010_37_05_010,disgusted,不想起床，[over/]根本起不来[/over]。
G00010/G00010_37/G00010_37_05/G00010_37_05_032,sad,悲[over/]悲观[laughing]是吗[/over]？
G00010/G00010_37/G00010_37_05/G00010_37_05_016,neutral,春天和秋天？春天。
G00010/G00010_37/G00010_37_05/G00010_37_05_014,fearful,你在家的时候，在房子里的时候都不冷，在屋里你去哪儿都有暖气，那个南方是屋里都冷，还是湿冷，就是你穿再多你都冷，就刺骨的冷。
G00010/G00010_12/G00010_12_05/G00010_12_05_046,neutral,然后我说，我说不是说那定死吗？然后又定别人了，然后他说嗯对[laughing]，然后我就我我就也也没问了。
G00010/G00010_12/G00010_12_05/G00010_12_05_049,neutral,那我估计就是要么就是，塞人了吧就可能是[interrupted]。
G00010/G00010_12/G00010_12_05/G00010_12_05_032,neutral,我就想去试一下，然后结果他试完之后，当场导演说啊把他定死。
G00010/G00010_12/G00010_12_05/G00010_12_05_004,happy,[over/]就是差不多内定了，对[over/]。
G00010/G00010_12/G00010_12_05/G00010_12_05_041,neutral,[over/]然后[over/][laughing]，然后然后我就[laughing]，我说我说我说那什么情况，当时不是说定死吗？
G00010/G00010_12/G00010_12_05/G00010_12_05_039,fearful,就就就我刚刚吐槽那会[laughing]。
G00010/G00010_12/G00010_12_05/G00010_12_05_045,angry,然后过了会儿他就说，那你去找那个[laughing]那个经纪问问，然后他就说他也不知道，然后后来那个经纪就说什么，对这个已经定已经定别人了。
G00010/G00010_12/G00010_12_05/G00010_12_05_047,neutral,就我也不知道是什么是什么塞人吗？还是什么东西？[over/]就[over/][interrupted]。
G00010/G00010_12/G00010_12_05/G00010_12_05_013,happy,[over/]对，都看见你[over/]。
G00010/G00010_12/G00010_12_05/G00010_12_05_015,surprised,[over/]嗯，一个礼拜[over/]？
G00010/G00010_12/G00010_12_05/G00010_12_05_035,neutral,那个经纪，我说我说那个那个怎么回事？他说开机了，你知道吗？给我发了一堆开机照，然后[laughing]，[over/]对[over/]。
G00010/G00010_12/G00010_12_05/G00010_12_05_031,neutral,我上次是去试个戏，当时他那个，他是说什么央六的电影嘛。
G00010/G00010_12/G00010_12_05/G00010_12_05_037,neutral,他说开机啦！给我发了一堆开机照。
G00010/G00010_12/G00010_12_05/G00010_12_05_026,neutral,戏黄了。
G00010/G00010_12/G00010_12_05/G00010_12_05_043,surprised,然后他说，啊？你因为他当时不在现场，是他当时让另外一个人进去的。他说，啊？是是哪一个？
G00010/G00010_12/G00010_12_05/G00010_12_05_044,neutral,我说当时定的那个哪个哪个角色那个名字，然后他说，啊，是导演定的吗？我说对啊是导演亲自说定的呀！然后后面他说那那我帮你问问。
G00010/G00010_12/G00010_12_05/G00010_12_05_006,neutral,走个过场。
G00010/G00010_12/G00010_12_05/G00010_12_05_019,surprised,[over/]张亚钦是吗[over/]？那个，演那个[interrupted]。
G00010/G00010_12/G00010_12_05/G00010_12_05_034,angry,然后过了，他本来是四天之后说开机嘛，然后过了一个周了，然后也没也没音信，然后后面我就有天就问那个。
G00010/G00010_12/G00010_12_05/G00010_12_05_030,neutral,不过也还好戏黄了，这也也还算是外部原因就是那个啥，总之还是把你记住了。
G00010/G00010_12/G00010_12_05/G00010_12_05_053,sad,因为他也不是什么[over/]特别[over/]特别重要的那种。
G00010/G00010_12/G00010_12_05/G00010_12_05_033,happy,然后让我在那个，就是我那个纸质资料上面写那个电话和名字，然后让那个经纪让那个那个副导演说什么，你在那上面写上定死，然后后来就回去了。
G00010/G00010_12/G00010_12_05/G00010_12_05_029,neutral,[over/]几个月，嗯[over/]。
G00010/G00010_12/G00010_12_08/G00010_12_08_022,happy,啊，老是给他们搭戏搭戏搭搭着搭着，然后后边跟我说，哎，这位导演觉得你戏不错，想给你安排个小角色啊，我说我说可以啊，然后已经在谈合同了。
